"codi","nom","naturalesa","codi_comarca","nom_comarca","lon","lat","url"
8065743,"Esc. de Música Municipal de Sant Celoni","Públic",41,"Vallès Oriental","2.489158","41.687647",""
8065755,"Cumbres-3","Privat",11,"Baix Llobregat","2.094364","41.382555","http://www.xtec.cat/centres/a8065755"
8065780,"LLI privada Magnòlia","Privat",40,"Vallès Occident","2.080202","41.46973","http://www.xtec.cat/centres/a8065780"
8065780,"LLI privada Magnòlia","Privat",40,"Vallès Occidental","2.080202","41.46973","http://www.xtec.cat/centres/a8065780"
8065809,"LLI privada Pessigolles","Privat",11,"Baix Llobregat","1.982153","41.288047","http://www.xtec.cat/centres/a8065809"
8065810,"Sant Joan de Déu","Privat",13,"Barcelonès","2.111562","41.391065","http://www.xtec.cat/centres/a8065810"
8065834,"Colomer","Privat",13,"Barcelonès","2.14235","41.373841","http://www.xtec.cat/centres/a8065834"
8065846,"FEDA Formación Empresarial Dual Alemana","Privat",13,"Barcelonès","2.179545","41.408377","0"
8065846,"FEDA Formación Empresarial Dual Alemana","Privat",13,"Barcelonès","2.179545","41.408377",""
8065858,"Llar d'infants Els Gallarets","Públic",7,"Bages","1.842951","41.787762","http://www.xtec.cat/centres/a8065858"
8065861,"LLI privada Petits Paupí","Privat",13,"Barcelonès","2.119186","41.399614","www.petitspaupi.com"
8065861,"LLI privada Paupí","Privat",13,"Barcelonès","2.119186","41.399614","www.petitspaupi.com"
8065871,"LLI privada Gaudí-Guinardó","Privat",13,"Barcelonès","2.172048","41.411133","http://www.xtec.cat/centres/a8065871"
8065883,"LLI privada Barrufets","Privat",40,"Vallès Occident","2.03763","41.494243","0"
8065883,"LLI privada Barrufets","Privat",40,"Vallès Occidental","2.03763","41.494243",""
8065925,"CFA Municipal L'Olivera","Públic",40,"Vallès Occident","2.081986","41.528277","0"
8065925,"CFA Municipal L'Olivera","Públic",40,"Vallès Occidental","2.081986","41.528277",""
8065937,"Llar d'infants de Rellinars","Públic",40,"Vallès Occident","1.911168","41.637658","http://www.xtec.cat/centres/a8065937"
8065937,"Llar d'infants de Rellinars","Públic",40,"Vallès Occidental","1.911168","41.637658","http://www.xtec.cat/centres/a8065937"
8065949,"Escola Bressol Les Orenetes","Públic",41,"Vallès Oriental","2.327734","41.584554","http://www.xtec.cat/centres/a8065949"
8065950,"EB privada Les Oliveres","Privat",40,"Vallès Occident","1.919169","41.58973","0"
8065950,"EB privada Les Oliveres","Privat",40,"Vallès Occidental","1.919169","41.58973",""
8065962,"Els Verns","Privat",11,"Baix Llobregat","2.073524","41.381735","0"
8065962,"Els Verns","Privat",11,"Baix Llobregat","2.073524","41.381735",""
8065974,"LLI privada Les Orenetes","Privat",11,"Baix Llobregat","2.057045","41.371408","0"
8065974,"LLI privada Les Orenetes","Privat",11,"Baix Llobregat","2.057045","41.371408",""
8066000,"Llar d'infants Montcauet","Públic",3,"Alt Penedès","1.866815","41.43795","http://www.xtec.cat/centres/a8066000"
8066012,"LLI privada Canigó","Privat",13,"Barcelonès","2.178685","41.398978","http://www.xtec.cat/centres/a8066012"
8066024,"Esc. de Música Aula de So","Privat",40,"Vallès Occident","2.089624","41.474594","www.auladeso.org"
8066024,"Esc. de Música Aula de So","Privat",40,"Vallès Occidental","2.089624","41.474594","www.auladeso.org"
8066048,"Escola Roser Capdevila","Públic",40,"Vallès Occident","2.041705","41.561282","https://rosercapdevila.wordpress.com/"
8066048,"Escola Roser Capdevila","Públic",40,"Vallès Occidental","2.041705","41.561282","https://rosercapdevila.wordpress.com/"
8066061,"LLI privada Little Ducky","Privat",40,"Vallès Occident","2.087362","41.477839","0"
8066061,"LLI privada Little Ducky","Privat",40,"Vallès Occidental","2.087362","41.477839",""
8066073,"LLI privada El Jardinet","Privat",40,"Vallès Occident","2.010808","41.571977","0"
8066073,"LLI privada El Jardinet","Privat",40,"Vallès Occidental","2.010808","41.571977",""
8066097,"Esc. de Música Municipal de Taradell","Públic",24,"Osona","2.285342","41.875619","https://fundacio-escola-arpa.com/escola-musica-taradell.html"
8066103,"Sefardí Hatikva","Privat",40,"Vallès Occident","2.05473","41.45448","www.colegiohatikva.es"
8066103,"Sefardí Hatikva","Privat",40,"Vallès Occidental","2.05473","41.45448","www.colegiohatikva.es"
8066115,"Esc. de Música de l'Alt Penedès","Públic",3,"Alt Penedès","1.69614","41.346022","0"
8066115,"Esc. de Música de l'Alt Penedès","Públic",3,"Alt Penedès","1.69614","41.346022",""
8066127,"LLI privada Nins","Privat",40,"Vallès Occident","2.182555","41.533481","0"
8066127,"LLI privada Nins","Privat",40,"Vallès Occidental","2.182555","41.533481",""
8066140,"Llar d'infants Bressol de Mar","Públic",21,"Maresme","2.69397","41.62986","http://www.xtec.cat/centres/a8066140"
8066152,"LLI privada Quitxalla","Privat",11,"Baix Llobregat","1.895162","41.522816","0"
8066152,"LLI privada Quitxalla","Privat",11,"Baix Llobregat","1.895162","41.522816",""
8066188,"Miquel Griñó","Privat",13,"Barcelonès","2.160162","41.378185","www.miguelgrino.com"
8066191,"LLI privada Acuarella Sant Fructuós","Privat",13,"Barcelonès","2.145528","41.370981","0"
8066191,"LLI privada Acuarella Sant Fructuós","Privat",13,"Barcelonès","2.145528","41.370981",""
8066218,"Llar d'infants Patufet","Públic",24,"Osona","2.320739","41.939036","http://www.xtec.cat/centres/a8066218"
8066231,"LLI privada Picarol-Foix","Privat",3,"Alt Penedès","1.695702","41.338003","0"
8066231,"LLI privada Picarol-Foix","Privat",3,"Alt Penedès","1.695702","41.338003",""
8066322,"Institut Cardener","Públic",7,"Bages","1.803668","41.743264","http://portal.sinscardener.cat"
8066334,"Escola La Serreta","Públic",7,"Bages","1.834593","41.782769","http://agora.xtec.cat/escolalaserreta/moodle/course/index.php?categoryid=47"
8066413,"Escola Colors","Públic",41,"Vallès Oriental","2.30161","41.61816","http://agora.xtec.cat/escolacolors/"
8066437,"Institut Mont Perdut","Públic",40,"Vallès Occident","2.038092","41.566526","http://montperdut.cat/"
8066437,"Institut Mont Perdut","Públic",40,"Vallès Occidental","2.038092","41.566526","http://montperdut.cat/"
8066462,"Escola dels Encants","Públic",13,"Barcelonès","2.183353","41.404089","http://www.escoladelsencants.cat"
8066504,"Escola l'Univers","Públic",13,"Barcelonès","2.162168","41.403126","http://escolaunivers.cat"
8066516,"Escola Congrés-Indians","Públic",13,"Barcelonès","2.189441","41.42523","http://www.escolacongresindians.com"
8066528,"Institut Martí Pous","Públic",13,"Barcelonès","2.19138","41.433534","https://agora.xtec.cat/insmartipous"
8066531,"Escola Fluvià","Públic",13,"Barcelonès","2.207103","41.407355","http://www.escolafluvia.cat"
8066541,"Institut Maria Espinalt","Públic",13,"Barcelonès","2.202738","41.406136","http://www.institutmariaespinalt.cat"
8066565,"Institut 22@","Públic",13,"Barcelonès","2.204526","41.401373","0"
8066565,"Institut 22@","Públic",13,"Barcelonès","2.204526","41.401373",""
8066589,"Esc. de Música Casp","Privat",13,"Barcelonès","2.171628","41.390883","0"
8066589,"Esc. de Música Casp","Privat",13,"Barcelonès","2.171628","41.390883",""
8066590,"Escola Bressol La Lluna","Públic",40,"Vallès Occident","2.040399","41.500076","http://www.xtec.cat/centres/a8066590"
8066590,"Escola Bressol La Lluna","Públic",40,"Vallès Occidental","2.040399","41.500076","http://www.xtec.cat/centres/a8066590"
8066607,"Llar d'infants La Torre I","Públic",6,"Anoia","1.660624","41.535829","http://www.xtec.cat/centres/a8066607"
8066620,"LLI privada d'En Pitus","Privat",40,"Vallès Occident","2.088347","41.498983","0"
8066620,"LLI privada d'En Pitus","Privat",40,"Vallès Occidental","2.088347","41.498983",""
8066632,"LLI privada Esquitx","Privat",40,"Vallès Occident","2.12884","41.516064","0"
8066632,"LLI privada Esquitx","Privat",40,"Vallès Occidental","2.12884","41.516064",""
8066644,"Llar d'infants Can Riva","Públic",24,"Osona","2.246289","42.010193","http://www.xtec.cat/centres/a8066644"
8066656,"Llar d'infants Els Putxinel·lis","Públic",24,"Osona","2.209375","42.110512","https://montesquiu.wixsite.com/putxinelis"
8066668,"A. Hospitalària Hospital de Dia Miralta","Públic",13,"Barcelonès","2.087838","41.365436","0"
8066668,"A. Hospitalària Hospital de Dia Miralta","Públic",13,"Barcelonès","2.087838","41.365436",""
8066681,"EFTE Catalana de Montjuïc","Públic",13,"Barcelonès","2.147177","41.365322","0"
8066681,"EFTE Catalana de Montjuïc","Públic",13,"Barcelonès","2.147177","41.365322",""
8066693,"Escola Bressol La Farinera","Públic",13,"Barcelonès","2.18877","41.406248","0"
8066693,"Escola Bressol La Farinera","Públic",13,"Barcelonès","2.18877","41.406248",""
8066701,"Esc. de Música Municipal Benet Bails","Públic",13,"Barcelonès","2.213126","41.433799","0"
8066701,"Esc. de Música Municipal Benet Bails","Públic",13,"Barcelonès","2.213126","41.433799",""
8066711,"Escola Bressol Colors","Públic",24,"Osona","2.281918","42.004142","0"
8066711,"Escola Bressol Colors","Públic",24,"Osona","2.281918","42.004142",""
8066723,"LLI privada El Mirasolet","Privat",40,"Vallès Occident","2.051616","41.472377","0"
8066723,"LLI privada El Mirasolet","Privat",40,"Vallès Occidental","2.051616","41.472377",""
8066735,"Llar d'infants La Falguereta","Públic",34,"Selva","2.673762","41.725019","0"
8066735,"Llar d'infants La Falguereta","Públic",34,"Selva","2.673762","41.725019",""
8066747,"Conserv. Munic. de Música de Sant Cugat del Vallès","Públic",40,"Vallès Occident","2.088987","41.469293","https://conservatorisantcugat.blogspot.com"
8066747,"Conserv. Munic. de Música de Sant Cugat del Vallès","Públic",40,"Vallès Occidental","2.088987","41.469293","https://conservatorisantcugat.blogspot.com"
8066759,"Escola Bressol Nic","Públic",13,"Barcelonès","2.1646","41.370797","0"
8066759,"Escola Bressol Nic","Públic",13,"Barcelonès","2.1646","41.370797",""
8066760,"Escola Bressol La Marina","Públic",11,"Baix Llobregat","2.023731","41.314702","0"
8066760,"Escola Bressol La Marina","Públic",11,"Baix Llobregat","2.023731","41.314702",""
8066784,"Llar d'infants L'Escoleta de Premià","Privat",21,"Maresme","2.355594","41.490071","0"
8066784,"Llar d'infants L'Escoleta de Premià","Privat",21,"Maresme","2.355594","41.490071",""
8066796,"Centre Tècnic Vallès","Privat",41,"Vallès Oriental","2.294589","41.630586","0"
8066796,"Centre Tècnic Vallès","Privat",41,"Vallès Oriental","2.294589","41.630586",""
8066802,"Llar d'infants La Lluna","Públic",41,"Vallès Oriental","2.167156","41.624447","0"
8066802,"Llar d'infants La Lluna","Públic",41,"Vallès Oriental","2.167156","41.624447",""
8066814,"Escola Bressol El Petit Corb","Públic",11,"Baix Llobregat","1.925","41.411214","0"
8066814,"Escola Bressol El Petit Corb","Públic",11,"Baix Llobregat","1.925","41.411214",""
8066826,"LLI privada Anca","Privat",21,"Maresme","2.447308","41.554025","0"
8066826,"LLI privada Anca","Privat",21,"Maresme","2.447308","41.554025",""
8066841,"LLI privada Pam i Pipa","Privat",13,"Barcelonès","2.144586","41.386009","0"
8066841,"LLI privada Pam i Pipa","Privat",13,"Barcelonès","2.144586","41.386009",""
8066851,"EOI de Mollet del Vallès","Públic",41,"Vallès Oriental","2.216185","41.536694","0"
8066851,"EOI de Mollet del Vallès","Públic",41,"Vallès Oriental","2.216185","41.536694",""
8066887,"EOI de Viladecans","Públic",11,"Baix Llobregat","2.009686","41.317176","0"
8066887,"EOI de Viladecans","Públic",11,"Baix Llobregat","2.009686","41.317176",""
8066899,"Llar d'infants El Cigronet","Públic",3,"Alt Penedès","1.661021","41.463074","0"
8066899,"Llar d'infants El Cigronet","Públic",3,"Alt Penedès","1.661021","41.463074",""
8066905,"Institut Viladomat","Públic",13,"Barcelonès","2.153007","41.381669","http://agora.xtec.cat/insviladomat"
8066942,"Llar d'infants Pas a Pas del Guinardó","Privat",13,"Barcelonès","2.169037","41.413204","www.escolainfantilpasapas.cat"
8067016,"Escola Ernest Lluch","Públic",13,"Barcelonès","2.119867","42.370029","https://sites.google.com/a/xtec.cat/escola-ernest-lluch/"
8067041,"Escola Xoriguer","Públic",24,"Osona","2.224353","41.799398","http://www.escolaxoriguer.cat"
8067090,"Escola Can Manent","Públic",41,"Vallès Oriental","2.366618","41.638306","http://agora.xtec.cat/ceipcanmanent/"
8067120,"Escola Santa Agnès de Malanyanes","Públic",41,"Vallès Oriental","2.347824","41.597045","http://www.escolasantaagnes.cat"
8067132,"Escola Josefina Ibáñez","Públic",11,"Baix Llobregat","1.904008","41.523603","http://escolajosefinaibañez"
8067144,"Institut de Cervelló","Públic",11,"Baix Llobregat","1.965503","41.395072","https://agora.xtec.cat/institutcervello/"
8067181,"Escola de Rellinars","Públic",40,"Vallès Occident","1.902085","41.629355","http://agora.xtec.cat/ceiprellinars/"
8067181,"Escola de Rellinars","Públic",40,"Vallès Occidental","1.902085","41.629355","http://agora.xtec.cat/ceiprellinars/"
8067193,"Escola del Bosc","Públic",40,"Vallès Occident","2.040467","41.494284","https://agora.xtec.cat/escoladelboscrubi/"
8067193,"Escola del Bosc","Públic",40,"Vallès Occidental","2.040467","41.494284","https://agora.xtec.cat/escoladelboscrubi/"
8067201,"Escola Lola Anglada","Públic",40,"Vallès Occident","2.069487","41.539856","http://escolalolaanglada.com"
8067201,"Escola Lola Anglada","Públic",40,"Vallès Occidental","2.069487","41.539856","http://escolalolaanglada.com"
8067211,"Institut Salas i Xandri","Públic",40,"Vallès Occident","2.075465","41.535243","http://salasixandri.cat"
8067211,"Institut Salas i Xandri","Públic",40,"Vallès Occidental","2.075465","41.535243","http://salasixandri.cat"
8067235,"Escola Roc Alabern","Públic",40,"Vallès Occident","1.995744","41.559153","https://agora.xtec.cat/escrocalabern/"
8067235,"Escola Roc Alabern","Públic",40,"Vallès Occidental","1.995744","41.559153","https://agora.xtec.cat/escrocalabern/"
8067247,"Escola El Vapor","Públic",40,"Vallès Occident","2.00591","41.569543","https://agora.xtec.cat/escolaelvapor/"
8067247,"Escola El Vapor","Públic",40,"Vallès Occidental","2.00591","41.569543","https://agora.xtec.cat/escolaelvapor/"
8067260,"Esc. de Música Sant Gervasi","Privat",13,"Barcelonès","2.135331","41.408457","0"
8067260,"Esc. de Música Sant Gervasi","Privat",13,"Barcelonès","2.135331","41.408457",""
8067284,"Llar d'infants El Molinet","Públic",6,"Anoia","1.638698","41.573816","0"
8067284,"Llar d'infants El Molinet","Públic",6,"Anoia","1.638698","41.573816",""
8067296,"Orfila-3","Privat",13,"Barcelonès","2.190878","41.438341","0"
8067296,"Orfila-3","Privat",13,"Barcelonès","2.190878","41.438341",""
8067302,"Escola Bressol El Xumet","Privat",21,"Maresme","2.427571","41.542588","0"
8067302,"Escola Bressol El Xumet","Privat",21,"Maresme","2.427571","41.542588",""
8067351,"LLI privada El Timbal","Privat",21,"Maresme","2.279265","41.475688","www.eltimbaltiana.com"
8067363,"EB privada Xana","Privat",41,"Vallès Oriental","2.227927","41.566352","0"
8067363,"EB privada Xana","Privat",41,"Vallès Oriental","2.227927","41.566352",""
8067375,"Llar d'infants Tinet","Públic",7,"Bages","1.909441","41.753444","0"
8067375,"Llar d'infants Tinet","Públic",7,"Bages","1.909441","41.753444",""
8067387,"LLI privada EPC","Privat",13,"Barcelonès","2.134602","41.387308","0"
8067387,"LLI privada EPC","Privat",13,"Barcelonès","2.134602","41.387308",""
8067399,"Escola Bressol Espronceda","Públic",40,"Vallès Occident","2.113008","41.530056","0"
8067399,"Escola Bressol Espronceda","Públic",40,"Vallès Occidental","2.113008","41.530056",""
8067417,"Llar d'infants Taitom","Públic",11,"Baix Llobregat","1.885322","41.54457","0"
8067417,"Llar d'infants Taitom","Públic",11,"Baix Llobregat","1.885322","41.54457",""
8067429,"Llar d'infants El Castellot","Públic",17,"Garraf","1.779982","41.299563","0"
8067429,"Llar d'infants El Castellot","Públic",17,"Garraf","1.779982","41.299563",""
8067430,"Escola Montserrat Solà","Públic",21,"Maresme","2.454494","41.541854","https://agora.xtec.cat/escolamontserratsola/"
8067454,"LLI privada Nimbo","Privat",11,"Baix Llobregat","2.083106","41.373924","0"
8067454,"LLI privada Nimbo","Privat",11,"Baix Llobregat","2.083106","41.373924",""
8067478,"LLI privada Els Angelots","Privat",11,"Baix Llobregat","1.977877","41.280789","0"
8067478,"LLI privada Els Angelots","Privat",11,"Baix Llobregat","1.977877","41.280789",""
8067481,"LLI privada Petits Somnis","Privat",17,"Garraf","1.72147","41.215895","0"
8067481,"LLI privada Petits Somnis","Privat",17,"Garraf","1.72147","41.215895",""
8067491,"Llar d'infants Pa amb xocolata","Públic",24,"Osona","2.231676","41.858964","0"
8067491,"Llar d'infants Pa amb xocolata","Públic",24,"Osona","2.231676","41.858964",""
8067521,"Escola Bressol El Cabusset","Públic",11,"Baix Llobregat","2.096916","41.322253","0"
8067521,"Escola Bressol El Cabusset","Públic",11,"Baix Llobregat","2.096916","41.322253",""
8067533,"Escola Bressol El Pi del Soldat","Públic",21,"Maresme","2.619131","41.603332","0"
8067533,"Escola Bressol El Pi del Soldat","Públic",21,"Maresme","2.619131","41.603332",""
8067545,"Escola Bressol Petits Estels","Públic",41,"Vallès Oriental","2.392484","41.640796","0"
8067545,"Escola Bressol Petits Estels","Públic",41,"Vallès Oriental","2.392484","41.640796",""
8067582,"Escola Marta Mata","Públic",40,"Vallès Occident","2.117934","41.516254","http://www.escolamartamata.cat"
8067582,"Escola Marta Mata","Públic",40,"Vallès Occidental","2.117934","41.516254","http://www.escolamartamata.cat"
8067594,"Institut Escola Les Vinyes","Públic",40,"Vallès Occident","1.981858","41.480461","http://www.ielesvinyes.net"
8067594,"Institut Escola Les Vinyes","Públic",40,"Vallès Occidental","1.981858","41.480461","http://www.ielesvinyes.net"
8067600,"Escola Valldaura","Públic",7,"Bages","1.816955","41.723262","http://www.escolavalldaura.com"
8067636,"Institut Manresa Sis","Públic",7,"Bages","1.805531","41.714057","http://agora.xtec.cat/insmanresasis/"
8067648,"Institut Les Vinyes","Públic",17,"Garraf","1.667105","41.201893","https://agora.xtec.cat/inslesvinyescubelles"
8067661,"Escola Joan Coromines","Públic",21,"Maresme","2.44933","41.538774","http://www.coromines.cat"
8067752,"Institut Sagrera Sant Andreu","Públic",13,"Barcelonès","2.193533","41.439221","www.inslasagrera.cat"
8067764,"Escola La Maquinista","Públic",13,"Barcelonès","2.193517","41.439218","http://www.escolalamaquinista.cat"
8067776,"Llar d'infants Picarols","Públic",3,"Alt Penedès","1.591732","41.253604","0"
8067776,"Llar d'infants Picarols","Públic",3,"Alt Penedès","1.591732","41.253604",""
8067788,"Llar d'infants els Daus","Públic",41,"Vallès Oriental","2.36799","41.636081","0"
8067788,"Llar d'infants els Daus","Públic",41,"Vallès Oriental","2.36799","41.636081",""
8067791,"Llar d'infants municipal La Marta","Públic",11,"Baix Llobregat","2.026815","41.355591","0"
8067791,"Llar d'infants municipal La Marta","Públic",11,"Baix Llobregat","2.026815","41.355591",""
8067818,"Escola La Sínia","Públic",24,"Osona","2.251451","41.917435","http://www.lasiniavic.cat"
8067821,"Llar d'infants Les Caliues","Públic",41,"Vallès Oriental","2.284616","41.675487","0"
8067821,"Llar d'infants Les Caliues","Públic",41,"Vallès Oriental","2.284616","41.675487",""
8067831,"Escola Bressol Sol Solet","Públic",11,"Baix Llobregat","2.056435","41.362529","0"
8067831,"Escola Bressol Sol Solet","Públic",11,"Baix Llobregat","2.056435","41.362529",""
8067843,"Llar d'infants Quitxalla","Públic",6,"Anoia","1.699238","41.598089","0"
8067843,"Llar d'infants Quitxalla","Públic",6,"Anoia","1.699238","41.598089",""
8067879,"EB privada El Patito Feo 3","Privat",11,"Baix Llobregat","2.011846","41.391851","0"
8067879,"EB privada El Patito Feo 3","Privat",11,"Baix Llobregat","2.011846","41.391851",""
8067880,"Llar d'infants El Sol i la Lluna","Públic",6,"Anoia","1.529601","41.472976","0"
8067880,"Llar d'infants El Sol i la Lluna","Públic",6,"Anoia","1.529601","41.472976",""
8067892,"Esc. de Música Municipal Nou Barris","Públic",13,"Barcelonès","2.181427","41.431352","0"
8067892,"Esc. de Música Municipal Nou Barris","Públic",13,"Barcelonès","2.181427","41.431352",""
8067909,"Escola Bressol Londres","Públic",13,"Barcelonès","2.147824","41.391112","0"
8067909,"Escola Bressol Londres","Públic",13,"Barcelonès","2.147824","41.391112",""
8067910,"Llar d'infants Casa Pedemonte","Públic",11,"Baix Llobregat","1.974826","41.447928","0"
8067910,"Llar d'infants Casa Pedemonte","Públic",11,"Baix Llobregat","1.974826","41.447928",""
8067922,"Llar d'infants La Filadora","Públic",41,"Vallès Oriental","2.217622","41.536542","0"
8067922,"Llar d'infants La Filadora","Públic",41,"Vallès Oriental","2.217622","41.536542",""
8067934,"LLI privada L'Oreneta","Privat",17,"Garraf","1.730194","41.224922","0"
8067934,"LLI privada L'Oreneta","Privat",17,"Garraf","1.730194","41.224922",""
8067961,"Llar d'infants Petit Príncep","Públic",7,"Bages","1.838295","41.739059","0"
8067961,"Llar d'infants Petit Príncep","Públic",7,"Bages","1.838295","41.739059",""
8067971,"Llar d'infants Coloraines","Públic",40,"Vallès Occident","2.009926","41.579656","0"
8067971,"Llar d'infants Coloraines","Públic",40,"Vallès Occidental","2.009926","41.579656",""
8067983,"Llar d'infants La Casa del Molí","Públic",13,"Barcelonès","2.100859","41.370071","0"
8067983,"Llar d'infants La Casa del Molí","Públic",13,"Barcelonès","2.100859","41.370071",""
8067995,"LLI privada Kidsco","Privat",13,"Barcelonès","2.206828","41.405712",""
8068011,"Escola Bressol Arraona","Públic",40,"Vallès Occident","2.089491","41.542978","0"
8068011,"Escola Bressol Arraona","Públic",40,"Vallès Occidental","2.089491","41.542978",""
8068021,"Llar d'infants La Rosella","Públic",6,"Anoia","1.610808","41.591758","0"
8068021,"Llar d'infants La Rosella","Públic",6,"Anoia","1.610808","41.591758",""
8068033,"Llar d'infants Blancaneus","Públic",24,"Osona","2.253505","42.051989","0"
8068033,"Llar d'infants Blancaneus","Públic",24,"Osona","2.253505","42.051989",""
8068045,"Llar d'infants El Lledoner","Públic",41,"Vallès Oriental","2.268423","41.555401","0"
8068045,"Llar d'infants El Lledoner","Públic",41,"Vallès Oriental","2.268423","41.555401",""
8068057,"A. Hospitalària Hospital de Dia per adolescents de Nou Barris","Públic",13,"Barcelonès","2.17494","41.443026","0"
8068057,"A. Hospitalària Hospital de Dia per adolescents de Nou Barris","Públic",13,"Barcelonès","2.17494","41.443026",""
8068069,"Llar d'infants La Masia","Públic",11,"Baix Llobregat","1.956676","41.39537","0"
8068069,"Llar d'infants La Masia","Públic",11,"Baix Llobregat","1.956676","41.39537",""
8068070,"Llar d'infants de Muntanyola","Públic",24,"Osona","2.183845","41.871748","0"
8068070,"Llar d'infants de Muntanyola","Públic",24,"Osona","2.183845","41.871748",""
8068082,"Escola Bressol Els Menuts","Públic",21,"Maresme","2.453709","41.543713","0"
8068082,"Escola Bressol Els Menuts","Públic",21,"Maresme","2.453709","41.543713",""
8068094,"LLI privada Una miqueta de joc","Privat",11,"Baix Llobregat","2.091721","41.328007","0"
8068094,"LLI privada Una miqueta de joc","Privat",11,"Baix Llobregat","2.091721","41.328007",""
8068100,"Esc. de Música Municipal de la Roca del Vallès","Públic",41,"Vallès Oriental","2.328101","41.584005","0"
8068100,"Esc. de Música Municipal de la Roca del Vallès","Públic",41,"Vallès Oriental","2.328101","41.584005",""
8068112,"Escola Bressol Chiqui La Vila","Privat",13,"Barcelonès","2.198965","41.390659","www.chiquilavila.org"
8068124,"Llar d'infants Tangram","Públic",3,"Alt Penedès","1.653568","41.493143","0"
8068124,"Llar d'infants Tangram","Públic",3,"Alt Penedès","1.653568","41.493143",""
8068136,"CFA Víctor Català","Públic",11,"Baix Llobregat","1.880637","41.475259","https://agora.xtec.cat/cfavictorcatala/"
8068151,"C.Educ.Justícia Can Llupià","Públic",13,"Barcelonès","2.146672","41.441018","0"
8068151,"C.Educ.Justícia Can Llupià","Públic",13,"Barcelonès","2.146672","41.441018",""
8068161,"Llar d'infants Can Serra","Públic",41,"Vallès Oriental","2.360421","41.636706","0"
8068161,"Llar d'infants Can Serra","Públic",41,"Vallès Oriental","2.360421","41.636706",""
8068173,"LLI privada Tu-tut","Privat",40,"Vallès Occident","2.103344","41.559069","0"
8068173,"LLI privada Tu-tut","Privat",40,"Vallès Occidental","2.103344","41.559069",""
8068185,"Escola Bressol Turó","Públic",13,"Barcelonès","2.17134","41.431859","0"
8068185,"Escola Bressol Turó","Públic",13,"Barcelonès","2.17134","41.431859",""
8068227,"Llar d'infants El Bosquet","Públic",21,"Maresme","2.405119","41.545287","0"
8068227,"Llar d'infants El Bosquet","Públic",21,"Maresme","2.405119","41.545287",""
8068239,"LLI privada La Ciutat del Nadó","Privat",13,"Barcelonès","2.210185","41.40354","0"
8068239,"LLI privada La Ciutat del Nadó","Privat",13,"Barcelonès","2.210185","41.40354",""
8068240,"L'Esclop-Passeig","Privat",13,"Barcelonès","2.177233","41.393276","http://www.lesclop.com/"
8068252,"LLI privada Petit Lys","Privat",13,"Barcelonès","2.145311","41.404576","0"
8068252,"LLI privada Petit Lys","Privat",13,"Barcelonès","2.145311","41.404576",""
8068264,"LLI privada El Cau d'Hostafrancs","Privat",13,"Barcelonès","2.142865","41.374496","0"
8068264,"LLI privada El Cau d'Hostafrancs","Privat",13,"Barcelonès","2.142865","41.374496",""
8068276,"LLI privada De Zero a Tres","Privat",40,"Vallès Occident","2.088693","41.475149","0"
8068276,"LLI privada De Zero a Tres","Privat",40,"Vallès Occidental","2.088693","41.475149",""
8068288,"EB privada Nova Fortuny","Privat",13,"Barcelonès","2.122047","41.375312","0"
8068288,"EB privada Nova Fortuny","Privat",13,"Barcelonès","2.122047","41.375312",""
8068291,"Llar d'infants La Moixiganga","Públic",17,"Garraf","1.819572","41.238522","0"
8068291,"Llar d'infants La Moixiganga","Públic",17,"Garraf","1.819572","41.238522",""
8068318,"LLI privada Annia","Privat",13,"Barcelonès","2.18112","41.418168",""
8068331,"Escola Badalona Port","Públic",13,"Barcelonès","2.240599","41.439061","www.escolabadalonaport.cat"
8068343,"Escola Les Ciències","Públic",13,"Barcelonès","2.233819","41.459869","http://agora.xtec.cat/esclesciencies"
8068379,"Escola Mar Nova","Públic",21,"Maresme","2.372296","41.495734","http://escolamarnova.wixsite.com/escolamarnova"
8068380,"Institut Gurb","Públic",24,"Osona","2.235893","41.939032","http://institutdegurb.cat"
8068410,"Escola Palau d'Ametlla","Públic",41,"Vallès Oriental","2.2698748","41.545801","http://agora.xtec.cat/escolapalaudametlla/"
8068495,"Institut Josefina Castellví i Piulachs","Públic",11,"Baix Llobregat","2.010456","41.307843","https://agora.xtec.cat/insviladecans"
8068501,"EB privada La Mimosa","Privat",11,"Baix Llobregat","2.031423","41.34672","0"
8068501,"EB privada La Mimosa","Privat",11,"Baix Llobregat","2.031423","41.34672",""
8068537,"Institut Les Aimerigues","Públic",40,"Vallès Occident","1.989895","41.559123","http://aimerigues.cat"
8068537,"Institut Les Aimerigues","Públic",40,"Vallès Occidental","1.989895","41.559123","http://aimerigues.cat"
8068549,"C.G.Sup.Art Dra Eòlia","Privat",13,"Barcelonès","2.175985","41.393181","http://www.eolia.cat/"
8068586,"Educem II","Privat",41,"Vallès Oriental","2.289191","41.608987","http://www.educem.com"
8068598,"LLI privada Petits Infants","Privat",13,"Barcelonès","2.196294","41.388631","0"
8068598,"LLI privada Petits Infants","Privat",13,"Barcelonès","2.196294","41.388631",""
8068616,"Institut Bages Sud","Públic",7,"Bages","1.856067","41.631553","http://sibagessud.cat"
8068628,"Llar d'infants El més petit de tots","Públic",21,"Maresme","2.272107","41.479927","0"
8068628,"Llar d'infants El més petit de tots","Públic",21,"Maresme","2.272107","41.479927",""
